Index,Lang,Field,Original,Patched,ChangeType
149,EN,question_en,"The price per square meter (m²) is calculated by dividing the total cost of the material or installation by the total area in square meters. Here’s a step-by-step breakdown:

1. **Total Cost**: Determine the total cost of the materials (e.g., tiles, adhesives, grout) and any labor costs associated with the installation.
   
2. **Total Area**: Measure the total area where the tiles or exterior porcelain will be installed, expressed in square meters.

3. **Calculation**: Use the formula:
   \[
   \text{Price per m²} = \frac{\text{Total Cost}}{\text{Total Area (m²)}}
   \]

This calculation provides the cost efficiency of the materials and labor involved in the tiling or exterior porcelain installation.","The price per square meter (m²) is calculated by dividing the total cost of the material or installation by the total area in square meters. Here’s a step-by-step breakdown:

1. **Total Cost**: …",TRUNCATED
149,DA,question_da,"Prisen pr. m² beregnes ved at tage den samlede pris for materialerne og dele den med det samlede areal, der skal dækkes. Her er en trin-for-trin guide til beregningen:

1. **Bestem den samlede pris**: Dette inkluderer omkostningerne ved fliserne, samt eventuelle ekstraomkostninger som lim, fugemasse og værktøj.

2. **Mål det samlede areal**: Mål længden og bredden af det område, der skal dækkes, og beregn arealet i kvadratmeter (m²).

3. **Beregning**: Del den samlede pris med det samlede areal.
   - Formlen ser således ud: 
   \[
   \text{Pris pr. m²} = \frac{\text{Samlet pris}}{\text{Samlet areal (m²)}}
   \]

4. **Eksempel**: Hvis den samlede pris for fliserne og materialerne er 5000 DKK, og det samlede areal er 50 m², så vil prisen pr. m² være:
   \[
   \text{Pris pr. m²} = \frac{5000 \text{ DKK}}{50 \text{ m²}} = 100 \text{ DKK/m²}
   \]

Ved at følge disse trin kan du nemt beregne prisen pr. m² for dit projekt.","Prisen pr. m² beregnes ved at tage den samlede pris for materialerne og dele den med det samlede areal, der skal dækkes. Her er en trin-for-trin guide til beregningen:

1. **Bestem den samlede …",TRUNCATED
149,DE,question_de,"Um den Preis pro m² zu berechnen, folgen Sie diesen Schritten:

1. **Materialkosten**: Bestimmen Sie die Kosten des gewählten Fliesenmaterials (z.B. Feinsteinzeug, Keramik).
2. **Verbrauch**: Ermitteln Sie den Verbrauch pro m², basierend auf der Größe der Fliesen und dem Fugenanteil.
3. **Zusätzliche Kosten**: Berücksichtigen Sie zusätzliche Kosten wie Kleber, Fugenmasse und eventuell notwendige Werkzeuge.
4. **Gesamtkosten**: Addieren Sie alle Kosten und teilen Sie dem Gesamtbetrag durch die Anzahl der Quadratmeter, die verlegt werden sollen.

Die Formel lautet:

\[
\text{Preis pro m²} = \frac{\text{Gesamtkosten}}{\text{verlegte Fläche in m²}}
\]","Um den Preis pro m² zu berechnen, folgen Sie diesen Schritten:

1. **Materialkosten**: Bestimmen Sie die Kosten des gewählten Fliesenmaterials (z.B. Feinsteinzeug, Keramik).
2. **Verbrauch**: …",TRUNCATED
150,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
151,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
152,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
153,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
154,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
154,DA,question_da,"Ja, vi tilbyder prisgaranti på vores produkter. Hvis du finder en identisk vare til en lavere pris hos en anden forhandler, matcher vi prisen. Dette gælder for alle vores fliser, udendørs klinker og klinkerdæk. Tøv ikke med at kontakte os for yderligere information om vores prisgaranti.","Ja, vi tilbyder prisgaranti på vores produkter. Hvis du finder en identisk vare til en lavere pris hos en anden forhandler, matcher vi prisen. Dette gælder for alle vores fliser, udendørs klinker og …",TRUNCATED
155,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
155,DA,question_da,"Ja, provplattor kan have en pris, afhængigt af producenten og typen af flise. Nogle gange tilbyder forhandlere gratis prøver, mens andre kan opkræve et mindre beløb for dem. Det er altid en god idé at tjekke med den specifikke forhandler for at få præcise oplysninger om priserne på provplattor.","Ja, provplattor kan have en pris, afhængigt af producenten og typen af flise. Nogle gange tilbyder forhandlere gratis prøver, mens andre kan opkræve et mindre beløb for dem. Det er altid en god idé …",TRUNCATED
155,DE,question_de,"Ja, die Musterfliesen können kostenpflichtig sein, abhängig vom Anbieter und der Art der Fliesen. Einige Händler bieten kostenlose Muster an, während andere eine Gebühr erheben. Es ist ratsam, sich direkt beim jeweiligen Anbieter zu erkundigen.","Ja, die Musterfliesen können kostenpflichtig sein, abhängig vom Anbieter und der Art der Fliesen. Einige Händler bieten kostenlose Muster an, während andere eine Gebühr erheben. Es ist ratsam, sich …",TRUNCATED
156,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
156,EN,question_en,"The validity period of a quotation typically depends on the supplier's policy, but it is commonly valid for 30 to 90 days from the date of issuance. It is advisable to confirm the specific terms with the supplier.","The validity period of a quotation typically depends on the supplier's policy, but it is commonly valid for 30 to 90 days from the date of issuance. It is advisable to confirm the specific terms with …",TRUNCATED
156,DA,question_da,"En offert er typisk gyldig i en bestemt periode, som kan variere afhængigt af leverandøren. Det er almindeligt, at en offert gælder i 30 dage, men nogle leverandører kan tilbyde en længere eller kortere gyldighedsperiode. Det er altid en god idé at bekræfte gyldigheden med den specifikke leverandør.","En offert er typisk gyldig i en bestemt periode, som kan variere afhængigt af leverandøren. Det er almindeligt, at en offert gælder i 30 dage, men nogle leverandører kan tilbyde en længere eller …",TRUNCATED
156,DE,question_de,"Die Gültigkeit eines Angebots kann variieren, abhängig von den Bedingungen, die vom Anbieter festgelegt werden. In der Regel beträgt die Gültigkeitsdauer eines Angebots zwischen 30 und 90 Tagen. Es ist jedoch ratsam, die spezifischen Bedingungen im Angebot zu überprüfen oder direkt beim Anbieter nachzufragen, um genaue Informationen zu erhalten.","Die Gültigkeit eines Angebots kann variieren, abhängig von den Bedingungen, die vom Anbieter festgelegt werden. In der Regel beträgt die Gültigkeitsdauer eines Angebots zwischen 30 und 90 Tagen. Es …",TRUNCATED
157,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
158,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
158,DA,question_da,"For at returnere overskydende fliser, følg disse trin:

1. **Kontroller returpolitik**: Gennemgå forhandlerens returpolitik for at sikre, at fliserne kan returneres. 
2. **Behold originalemballagen**: Sørg for, at fliserne er i deres originale emballage og i uskadte stand.
3. **Saml kvitteringer**: Find alle relevante kvitteringer og dokumentation for købet.
4. **Kontakt forhandleren**: Tag kontakt til forhandleren, enten via telefon eller e-mail, for at informere dem om din hensigt om at returnere fliserne.
5. **Følg instruktionerne**: Følg de specifikke instruktioner fra forhandleren vedrørende returnering, herunder eventuelle forsendelsesmetoder eller returneringsadresser.
6. **Pak fliserne forsvarligt**: Sørg for at pakke fliserne forsvarligt for at undgå skader under transporten.
7. **Send fliserne tilbage**: Hvis det er nødvendigt, send fliserne tilbage til forhandleren og gem kvitteringen for forsendelsen.

Ved at følge disse trin kan du sikre en problemfri returproces for dine overskydende fliser.","For at returnere overskydende fliser, følg disse trin:

1. **Kontroller returpolitik**: Gennemgå forhandlerens returpolitik for at sikre, at fliserne kan returneres. 
2. **Behold …",TRUNCATED
158,DE,question_de,"Um überschüssige Fliesen zurückzugeben, sollten Sie die folgenden Schritte beachten:

1. **Überprüfung der Rückgabepolitik**: Informieren Sie sich über die Rückgabebedingungen des Händlers oder Herstellers, bei dem Sie die Fliesen gekauft haben. 

2. **Zustand der Fliesen**: Stellen Sie sicher, dass die Fliesen unbeschädigt und in der Originalverpackung sind. Beschädigte oder geöffnete Verpackungen können die Rückgabe erschweren.

3. **Kaufbeleg**: Halten Sie den Kaufbeleg bereit, da dieser oft für die Rückgabe erforderlich ist.

4. **Frist für Rückgaben**: Achten Sie auf die Frist für Rückgaben, die je nach Händler variieren kann.

5. **Rückgabeprozess**: Besuchen Sie den Händler oder kontaktieren Sie den Kundenservice, um den Rückgabeprozess einzuleiten. 

6. **Transport der Fliesen**: Organisieren Sie den Transport der Fliesen zurück zum Händler, falls erforderlich.

Indem Sie diese Schritte befolgen, können Sie sicherstellen, dass die Rückgabe Ihrer überschüssigen Fliesen reibungslos verläuft.","Um überschüssige Fliesen zurückzugeben, sollten Sie die folgenden Schritte beachten:

1. **Überprüfung der Rückgabepolitik**: Informieren Sie sich über die Rückgabebedingungen des Händlers oder …",TRUNCATED
159,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
159,DA,question_da,"Returfragten dækkes normalt af den part, der har ansvaret for fejlen eller problemet med produktet. Hvis det er en fejl fra sælgerens side, vil de typisk dække omkostningerne til returfragten. Hvis kunden derimod fortryder købet eller ønsker at returnere varen af andre grunde, kan kunden være ansvarlig for returfragten. Det er altid en god idé at tjekke virksomhedens returpolitik for at få præcise oplysninger om, hvem der står for returfragten.","Returfragten dækkes normalt af den part, der har ansvaret for fejlen eller problemet med produktet. Hvis det er en fejl fra sælgerens side, vil de typisk dække omkostningerne til returfragten. Hvis …",TRUNCATED
160,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
160,DA,question_da,"Transportskader skal anmeldes hurtigst muligt, typisk inden for 24 timer efter modtagelsen af varerne. Det er vigtigt at dokumentere skaden med billeder og notater for at sikre en korrekt behandling af reklamationen.","Transportskader skal anmeldes hurtigst muligt, typisk inden for 24 timer efter modtagelsen af varerne. Det er vigtigt at dokumentere skaden med billeder og notater for at sikre en korrekt behandling …",TRUNCATED
160,DE,question_de,"Transportbeschädigungen müssen in der Regel umgehend gemeldet werden, idealerweise innerhalb von 24 Stunden nach Erhalt der Ware. Es ist wichtig, die Schäden so schnell wie möglich zu dokumentieren und den Lieferanten oder Spediteur zu informieren, um mögliche Ansprüche geltend zu machen.","Transportbeschädigungen müssen in der Regel umgehend gemeldet werden, idealerweise innerhalb von 24 Stunden nach Erhalt der Ware. Es ist wichtig, die Schäden so schnell wie möglich zu dokumentieren …",TRUNCATED
161,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
161,DA,question_da,"Produktionsfejl håndteres typisk gennem følgende trin:

1. **Identifikation**: Fejlene identificeres under kvalitetskontrolprocessen, hvor fliserne inspiceres for eventuelle defekter såsom revner, farvevariationer eller dimensionelle afvigelser.

2. **Dokumentation**: Alle identificerede fejl dokumenteres grundigt, herunder type af fejl, omfang og specifikationen af de berørte partier.

3. **Kommunikation**: Producenten informeres om de identificerede fejl, og der etableres en dialog for at finde en løsning.

4. **Retningslinjer for returnering**: Hvis fejlene er alvorlige, kan der være behov for at returnere de defekte produkter. Producenten skal have klare retningslinjer for returnering og ombytning.

5. **Kompensation**: Afhængigt af fejlens art og omfang kan der tilbydes kompensation, såsom rabatter, ombytning eller refusion.

6. **Forebyggelse**: For at undgå fremtidige produktionsfejl kan der implementeres forbedringer i produktionsprocesserne og kvalitetskontrolsystemerne.

Disse trin sikrer, at produktionsfejl håndteres effektivt og professionelt, hvilket opretholder kvaliteten af de udendørs klinker og fliser.","Produktionsfejl håndteres typisk gennem følgende trin:

1. **Identifikation**: Fejlene identificeres under kvalitetskontrolprocessen, hvor fliserne inspiceres for eventuelle defekter såsom revner, …",TRUNCATED
161,DE,question_de,"Produktionsfehler werden in der Regel durch folgende Schritte behandelt:

1. **Identifikation**: Fehler werden während der Qualitätskontrolle oder durch Kundenrückmeldungen identifiziert.
2. **Dokumentation**: Alle Details zum Fehler, einschließlich Art, Umfang und betroffene Chargen, werden dokumentiert.
3. **Analyse**: Eine gründliche Analyse wird durchgeführt, um die Ursache des Fehlers zu ermitteln.
4. **Korrekturmaßnahmen**: Basierend auf der Analyse werden geeignete Korrekturmaßnahmen festgelegt, um den Fehler zu beheben und zukünftige Vorkommen zu verhindern.
5. **Kommunikation**: Kunden und Vertriebspartner werden über den Fehler und die ergriffenen Maßnahmen informiert.
6. **Überprüfung**: Nach der Implementierung der Korrekturmaßnahmen wird eine Überprüfung durchgeführt, um sicherzustellen, dass das Problem behoben wurde.

Diese Schritte sind entscheidend, um die Qualität der Produkte, wie Fliesen und Feinsteinzeug, aufrechtzuerhalten und das Vertrauen der Kunden zu sichern.","Produktionsfehler werden in der Regel durch folgende Schritte behandelt:

1. **Identifikation**: Fehler werden während der Qualitätskontrolle oder durch Kundenrückmeldungen identifiziert.
2. …",TRUNCATED
162,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
162,DA,question_da,"Specialbestilte varer kan som regel ikke returneres, da de er fremstillet specifikt til kunden. Det er vigtigt at kontrollere forhandlerens returpolitik, da der kan være undtagelser eller specifikke betingelser, der gælder for specialbestillinger.","Specialbestilte varer kan som regel ikke returneres, da de er fremstillet specifikt til kunden. Det er vigtigt at kontrollere forhandlerens returpolitik, da der kan være undtagelser eller specifikke …",TRUNCATED
163,SE,answer_full_se,,MISSING_TRANSLATION,MISSING
163,DE,question_de,"Die Rückzahlungsdauer hängt von verschiedenen Faktoren ab, einschließlich der Art des Produkts, der Garantiebedingungen und der spezifischen Rückgabebedingungen des Händlers. In der Regel kann die Rückzahlung innerhalb von 14 bis 30 Tagen nach Erhalt der zurückgesendeten Ware erfolgen. Es ist ratsam, die genauen Rückgabebedingungen des jeweiligen Anbieters zu überprüfen.","Die Rückzahlungsdauer hängt von verschiedenen Faktoren ab, einschließlich der Art des Produkts, der Garantiebedingungen und der spezifischen Rückgabebedingungen des Händlers. In der Regel kann die …",TRUNCATED
